Iee_Data,Iee_Ultimo,Iee_Abertura,Iee_Maxima,Iee_Minima,Iee_Variacao
2011-10-14,27910.32,27875.15,27917.46,27707.14,0.21
2011-10-17,27703.7,27790.7,27801.36,27529.28,-0.74
2011-10-18,28124.04,27639.04,28124.04,27618.86,1.52
2011-10-19,28004.05,28109.11,28169.48,27885.29,-0.43
2011-10-20,27869.13,27963.63,28133.13,27857.78,-0.48
2011-10-21,28184.55,27898.28,28329.37,27891.83,1.13
2011-10-24,28342.95,28254.12,28490.52,28211.38,0.56
2011-10-25,28116.56,28344.27,28391.86,27938.35,-0.8
2011-10-26,28604.72,28215.17,28645.54,28164.89,1.74
2011-10-27,28765.84,28779.98,29056.02,28672.17,0.56
2011-10-28,28833.55,28798.92,28935.57,28689.28,0.24
2011-10-31,28857.8,28688.82,29016.06,28520.79,0.08
2011-11-01,28682.17,28544.29,28755.64,28230.27,-0.61
2011-11-03,29102.8,28888.33,29179.59,28882.8,1.47
2011-11-04,29280.32,29059.03,29280.32,28773.35,0.61
2011-11-07,29519.58,29261.57,29549.94,29218.4,0.82
2011-11-08,29269.43,29580.09,29604.46,29147.31,-0.85
2011-11-09,28920.72,29151.9,29151.9,28832.92,-1.19
2011-11-10,28995.1,29094.97,29220.12,28995.1,0.26
2011-11-11,29298.32,29117.78,29338.58,29117.78,1.05
2011-11-14,29126.59,29296.52,29302.3,28939.93,-0.59
2011-11-16,29366.14,29079.26,29396.05,29026.66,0.82
2011-11-17,28811.01,29248.07,29316.77,28788.77,-1.89
2011-11-18,28865.46,28912.04,28951.79,28735.21,0.19
2011-11-21,28918.6,28836.79,28918.6,28586.51,0.18
2011-11-22,28985.65,28905.56,29129.3,28740.71,0.23
2011-11-23,28835.52,28931.97,28970.34,28784.42,-0.52
2011-11-24,28929.16,28922.19,28978.86,28635.38,0.32
2011-11-25,29132.03,28822.3,29309.46,28793.02,0.7
2011-11-28,29432.83,29276.68,29557.9,29273.78,1.03
2011-11-29,29312.64,29433.03,29608.23,29293.17,-0.41
2011-11-30,29793.38,29471.89,30039.78,29437.85,1.64
2011-12-01,29846.49,29844.8,30122.86,29844.8,0.18
2011-12-02,29651.16,30066.51,30171.81,29506.42,-0.65
2011-12-05,30205.34,29699.14,30213.37,29670.63,1.87
2011-12-06,30754.12,30214.92,30778.96,30202.9,1.82
2011-12-07,30541.56,30714.03,30714.03,30465.1,-0.69
2011-12-08,30596.39,30613.4,30745.23,30334.44,0.18
2011-12-09,30772.91,30614.71,30773.46,30473.58,0.58
2011-12-12,30921.93,30737.54,30921.93,30640.79,0.48
2011-12-13,31063.13,30985.73,31191.46,30961.18,0.46
2011-12-14,31325.45,31058.04,31372.14,31037.86,0.84
2011-12-15,31434.79,31322.12,31552.2,31257.55,0.35
2011-12-16,31471.04,31472.5,31555.48,31356.85,0.12
2011-12-19,31449.1,31499.66,31552.75,31367.97,-0.07
2011-12-20,31903.01,31519.1,31975.2,31489.13,1.44
2011-12-21,31844.33,31877.92,31955.71,31706.3,-0.18
2011-12-22,32015.95,31890.65,32097.16,31841.51,0.54
2011-12-23,32612.85,32051.9,32683.6,32051.69,1.86
2011-12-26,32785.85,32619.69,32832.49,32602.68,0.53
2011-12-27,32827.66,32782.83,32907.27,32703.69,0.13
2011-12-28,32538.59,32827.98,32837.61,32407.29,-0.88
2011-12-29,32613.71,32637.05,32637.05,32395.25,0.23
2012-01-02,32559.04,32538.62,32864.75,32429.44,-0.17
2012-01-03,32285.98,32661.36,32709.02,32240.02,-0.84
2012-01-04,32690.43,32242.67,32721.52,32160.07,1.25
2012-01-05,32626.65,32681.85,32752.07,32438.85,-0.2
2012-01-06,32738.73,32678.91,32862.33,32561.75,0.34
2012-01-09,33051.63,32742.02,33051.63,32730.93,0.96
2012-01-10,32693.14,33150.4,33169.31,32629.08,-1.08
2012-01-11,32534.18,32668.8,32734.4,32464.37,-0.49
2012-01-12,32633.5,32600.67,32706.37,32317.36,0.31
2012-01-13,32569.37,32588.77,32710.84,32352.76,-0.2
2012-01-16,32534.87,32596.11,32646.81,32489.2,-0.11
2012-01-17,32459.03,32601.32,32647.89,32300.68,-0.23
2012-01-18,32532.55,32459.52,32532.55,32279.8,0.23
2012-01-19,32410.96,32576.25,32626.17,32360.08,-0.37
2012-01-20,32446.19,32397.65,32446.19,32300.65,0.11
2012-01-23,32160.67,32429.5,32499.92,32160.67,-0.88
2012-01-24,32173.68,32154.1,32238.41,32082.69,0.04
2012-01-26,32263.86,32256.72,32375.59,32162.32,0.28
2012-01-27,32154.85,32296.6,32337.7,32058.26,-0.34
2012-01-30,32275.52,32063.23,32313.55,32052.38,0.38
2012-01-31,32415.76,32346.81,32504.14,32254.03,0.43
2012-02-01,32459.32,32489.51,32641.0,32377.35,0.13
2012-02-02,32352.1,32485.55,32564.3,32265.31,-0.33
2012-02-03,32316.12,32324.86,32383.19,32186.15,-0.11
2012-02-06,32161.02,32320.17,32320.17,31977.77,-0.48
2012-02-07,32522.71,32200.41,32522.74,32081.86,1.12
2012-02-08,32648.26,32556.67,32666.97,32487.05,0.39
2012-02-09,32742.63,32679.12,32835.71,32581.4,0.29
2012-02-10,32972.56,32718.95,33111.59,32630.36,0.7
2012-02-13,33150.75,33116.36,33150.75,32946.22,0.54
2012-02-14,33022.97,33190.09,33206.98,32908.5,-0.39
2012-02-15,33324.43,33151.07,33359.39,33151.07,0.91
2012-02-16,33514.27,33347.8,33516.53,33315.43,0.57
2012-02-17,33651.19,33545.3,33687.2,33447.75,0.41
2012-02-22,33824.02,33702.55,33839.04,33640.75,0.51
2012-02-23,33729.77,33769.42,33812.63,33642.94,-0.28
2012-02-24,33904.37,33767.37,33955.5,33725.66,0.52
2012-02-27,33840.08,33946.97,34005.02,33705.16,-0.19
2012-02-28,34116.08,33898.47,34204.03,33888.26,0.82
2012-02-29,34328.25,34200.04,34419.7,34158.59,0.62
2012-03-01,34438.15,34325.15,34465.14,34278.01,0.32
2012-03-02,34605.12,34460.77,34605.12,34401.42,0.48
2012-03-05,34791.58,34563.62,34791.58,34312.05,0.54
2012-03-06,34507.19,34684.68,34684.68,34248.8,-0.82
2012-03-07,34634.13,34579.15,34703.16,34541.2,0.37
2012-03-08,34625.83,34818.71,34995.39,34575.79,-0.02
2012-03-09,34987.32,34554.71,35071.48,34451.83,1.04
2012-03-12,35036.17,34949.26,35117.9,34851.79,0.14
2012-03-13,35449.26,35074.81,35480.67,35047.16,1.18
2012-03-14,35527.26,35400.1,35629.36,35308.18,0.22
2012-03-15,35314.4,35491.31,35659.12,35270.03,-0.6
2012-03-16,35054.33,35359.55,35389.63,34983.85,-0.74
2012-03-19,35143.62,35110.99,35253.55,35010.14,0.25
2012-03-20,35252.84,35065.29,35254.35,34963.21,0.31
2012-03-21,35207.55,35216.14,35283.74,35072.41,-0.13
2012-03-22,35010.42,35090.54,35202.02,34946.06,-0.56
2012-03-23,34945.05,35085.65,35120.16,34862.52,-0.19
2012-03-26,35360.04,35032.98,35360.04,34936.95,1.19
2012-03-27,35452.89,35383.07,35452.89,35216.08,0.26
2012-03-28,35143.53,35499.17,35514.33,34995.87,-0.87
2012-03-29,35075.33,35029.62,35089.59,34830.24,-0.19
2012-03-30,35281.68,35180.85,35281.68,35041.72,0.59
2012-04-02,35767.08,35288.77,35822.56,35221.69,1.38
2012-04-03,35486.62,35733.01,35905.09,35391.22,-0.78
2012-04-04,35295.31,35359.14,35391.54,35175.47,-0.54
2012-04-05,35436.93,35382.46,35463.91,35237.31,0.4
2012-04-09,35377.89,35296.38,35385.03,35095.14,-0.17
2012-04-10,35260.94,35460.15,35460.15,35089.79,-0.33
2012-04-11,34849.73,35335.19,35391.04,34812.42,-1.17
2012-04-12,34934.31,34862.2,35138.63,34780.6,0.24
2012-04-13,34725.84,34879.98,34879.98,34646.23,-0.6
2012-04-16,34763.73,34796.06,34919.86,34577.55,0.11
2012-04-17,34791.26,34862.84,34963.22,34710.49,0.08
2012-04-18,35006.59,34745.93,35068.93,34745.93,0.62
2012-04-19,34981.3,34959.78,35203.05,34935.51,-0.07
2012-04-20,35058.4,35034.3,35228.45,34978.81,0.22
2012-04-23,35048.74,34944.71,35048.74,34770.08,-0.03
2012-04-24,35329.24,35036.91,35332.63,34959.11,0.8
2012-04-25,35448.81,35446.47,35620.28,35303.29,0.34
2012-04-26,35495.78,35463.19,35505.1,35209.67,0.13
2012-04-27,35633.61,35659.86,35699.74,35550.59,0.39
2012-04-30,35826.64,35608.01,35826.64,35561.5,0.54
2012-05-02,35980.69,35677.74,35980.69,35548.07,0.43
2012-05-03,35861.05,35954.0,36160.74,35714.76,-0.33
2012-05-04,35885.56,35945.94,36142.6,35801.11,0.07
2012-05-07,36191.54,35899.2,36309.12,35790.39,0.85
2012-05-08,36042.4,36116.01,36189.86,35987.27,-0.41
2012-05-09,35999.03,35971.22,36176.73,35868.76,-0.12
2012-05-10,36382.24,36012.88,36414.12,36012.88,1.06
2012-05-11,36391.25,36325.56,36621.7,36274.0,0.02
2012-05-14,35319.9,36383.14,36400.3,35248.26,-2.94
2012-05-15,34873.7,35229.95,35596.57,34722.63,-1.26
2012-05-16,35309.04,35152.83,35429.47,34984.72,1.25
2012-05-17,34636.18,35391.37,35391.37,34538.23,-1.91
2012-05-18,34631.23,34774.82,34890.83,34523.39,-0.01
2012-05-21,34470.77,34682.41,34688.41,34281.65,-0.46
2012-05-22,34358.78,34409.19,34493.74,34255.84,-0.32
2012-05-23,34113.17,34407.97,34525.11,33695.88,-0.71
2012-05-24,33809.25,34158.22,34178.9,33569.44,-0.89
2012-05-25,33678.92,33833.78,34020.4,33678.92,-0.39
2012-05-28,34124.97,33724.18,34190.16,33724.18,1.32
2012-05-29,33608.03,34162.19,34361.87,33577.72,-1.51
2012-05-30,33304.68,33523.15,33584.76,33240.14,-0.9
2012-05-31,33733.82,33429.04,33961.08,33385.78,1.29
2012-06-01,33701.02,33545.98,33728.22,33260.34,-0.1
2012-06-04,33996.81,33644.84,34106.68,33644.84,0.88
2012-06-05,33633.53,34030.34,34212.05,33625.14,-1.07
2012-06-06,34244.55,33639.12,34244.55,33559.17,1.82
2012-06-08,34593.91,34173.3,34598.34,33864.48,1.02
2012-06-11,34514.02,34631.34,34761.06,34421.66,-0.23
2012-06-12,35119.8,34495.26,35119.8,34495.26,1.76
2012-06-13,35048.96,35048.17,35178.09,34923.6,-0.2
2012-06-14,34929.47,35088.64,35149.93,34889.99,-0.34
2012-06-15,35053.88,34964.2,35105.67,34832.13,0.36
2012-06-18,35129.94,34936.71,35300.75,34795.64,0.22
2012-06-19,35225.1,35236.47,35393.57,35167.31,0.27
2012-06-20,35133.69,35246.88,35296.47,34974.66,-0.26
2012-06-21,34871.14,35190.43,35212.79,34780.28,-0.75
2012-06-22,34560.76,34956.31,34981.43,34505.22,-0.89
2012-06-25,34754.7,34488.9,34847.23,34325.71,0.56
2012-06-26,34764.52,34624.39,34866.8,34594.79,0.03
2012-06-27,34944.27,34770.76,35122.79,34736.56,0.52
2012-06-28,35252.21,34952.59,35263.35,34946.67,0.88
2012-06-29,35416.28,35465.7,35817.25,35168.65,0.47
2012-07-02,35336.79,35389.7,35463.29,35309.45,-0.22
2012-07-03,34854.62,35394.24,35407.07,34565.22,-1.36
2012-07-04,34831.06,34807.35,34934.6,34687.43,-0.07
2012-07-05,34979.17,34926.12,35044.66,34719.26,0.43
2012-07-06,34547.99,34921.93,34971.87,34423.91,-1.23
2012-07-10,34062.41,34600.34,34628.86,34042.43,-1.41
2012-07-11,33930.05,34113.5,34236.41,33846.52,-0.39
2012-07-12,34035.01,33842.85,34061.27,33711.48,0.31
2012-07-13,34107.31,34126.44,34229.72,34010.45,0.21
2012-07-16,34008.84,34072.89,34160.06,33833.96,-0.29
2012-07-17,34408.88,34112.24,34419.07,33925.15,1.18
2012-07-18,34328.69,34391.57,34457.74,34268.63,-0.23
2012-07-19,34423.32,34460.41,34467.51,34269.95,0.28
2012-07-20,33942.64,34367.28,34401.84,33879.58,-1.4
2012-07-23,33843.52,33720.05,33875.24,33452.72,-0.29
2012-07-24,33806.41,33858.96,33947.16,33638.33,-0.11
2012-07-25,34000.24,33918.52,34050.94,33780.7,0.57
2012-07-26,34630.71,34060.95,34630.71,34060.95,1.85
2012-07-27,35024.98,34659.67,35261.77,34468.77,1.14
2012-07-30,35205.75,34910.81,35209.74,34878.77,0.52
2012-07-31,34741.56,35256.57,35380.92,34682.79,-1.32
2012-08-01,34932.4,34854.03,35140.38,34763.25,0.55
2012-08-02,34435.53,34848.95,34927.85,34435.53,-1.42
2012-08-03,34646.85,34697.9,35006.43,34585.2,0.61
2012-08-06,34872.92,34751.43,35110.33,34597.8,0.65
2012-08-07,34835.85,34876.71,35185.73,34804.3,-0.11
2012-08-08,35161.56,34864.18,35189.74,34849.72,0.93
2012-08-09,35271.85,35089.9,35271.85,34984.52,0.31
2012-08-10,35536.09,35208.19,35548.76,35126.85,0.75
2012-08-13,35555.73,35533.48,35618.01,35295.4,0.06
2012-08-14,35456.93,35520.5,35772.42,35372.95,-0.28
2012-08-15,35588.18,35419.29,35588.18,35284.94,0.37
2012-08-16,35938.32,35731.3,36073.35,35603.16,0.98
2012-08-17,35600.17,35976.83,36077.1,35600.17,-0.94
2012-08-20,35595.07,35682.48,35766.87,35346.61,-0.01
2012-08-21,35442.11,35718.32,35844.0,35373.01,-0.43
2012-08-22,35519.94,35409.2,35641.43,35334.3,0.22
2012-08-23,35169.97,35396.45,35509.62,35038.08,-0.99
2012-08-24,35247.71,35091.29,35323.75,35046.63,0.22
2012-08-27,35139.99,35223.59,35250.64,35027.18,-0.31
2012-08-28,35243.26,35165.11,35343.59,35075.76,0.29
2012-08-29,34888.78,35226.99,35233.35,34713.63,-1.01
2012-08-30,34259.32,34805.29,34827.18,34212.73,-1.8
2012-08-31,32805.89,34109.96,34119.07,32715.31,-4.24
2012-09-03,33092.95,32889.01,33157.41,32843.16,0.88
2012-09-04,32921.1,33037.15,33037.15,32609.72,-0.52
2012-09-05,33155.95,33010.67,33215.33,32856.41,0.71
2012-09-06,33244.99,33160.29,33274.77,33066.23,0.27
2012-09-10,32666.33,33316.01,33316.01,32639.49,-1.74
2012-09-11,31539.91,32732.04,32826.77,31539.91,-3.45
2012-09-12,28962.29,30703.47,30703.47,27723.58,-8.17
2012-09-13,29731.38,28861.14,29756.06,28840.25,2.66
2012-09-14,29937.97,29727.18,29972.41,29727.18,0.69
2012-09-17,30376.57,29901.19,30431.09,29897.25,1.47
2012-09-18,30776.68,30428.84,30959.09,30361.06,1.32
2012-09-19,30485.98,30874.97,30965.71,30436.42,-0.94
2012-09-20,30253.93,30467.57,30469.59,30003.85,-0.76
2012-09-21,30414.4,30337.4,30435.14,30230.8,0.53
2012-09-24,30359.13,30400.33,30498.13,30292.65,-0.18
2012-09-25,30415.13,30377.41,30486.25,30190.53,0.18
2012-09-26,30418.98,30399.25,30477.46,30162.41,0.01
2012-09-27,30305.18,30449.26,30455.77,30097.8,-0.37
2012-09-28,30091.23,30264.48,30361.58,29964.17,-0.71
2012-10-01,29957.13,30111.58,30237.62,29941.6,-0.45
2012-10-02,29828.41,29958.04,30085.07,29828.41,-0.43
2012-10-03,29422.12,29917.19,29964.2,29388.1,-1.36
2012-10-04,28942.86,29450.64,29495.37,28824.01,-1.63
2012-10-05,29066.16,29071.33,29270.68,28996.26,0.43
2012-10-08,29030.22,29044.96,29125.16,28926.66,-0.12
2012-10-09,28977.87,29042.71,29080.06,28729.73,-0.18
2012-10-10,28548.34,29040.9,29117.19,28512.84,-1.48
2012-10-11,28774.26,28634.09,28807.36,28617.15,0.79
2012-10-15,29110.13,28935.89,29203.23,28935.89,1.17
2012-10-16,29331.81,29187.85,29579.8,29187.85,0.76
2012-10-17,29214.65,29370.03,29493.56,29081.87,-0.4
2012-10-18,29081.78,29190.56,29271.84,28931.77,-0.45
2012-10-19,29071.03,29118.48,29261.04,28985.08,-0.04
2012-10-22,28926.69,29112.26,29166.8,28908.59,-0.5
2012-10-23,28627.05,28859.04,29028.9,28569.77,-1.04
2012-10-24,28526.73,28539.93,28685.47,28471.26,-0.35
2012-10-25,28771.31,28502.15,28872.0,28480.34,0.86
2012-10-26,28735.22,28624.45,28777.59,28539.67,-0.13
2012-10-29,28710.49,28783.63,28797.41,28487.55,-0.09
2012-10-30,28780.18,28730.26,28780.18,28529.04,0.24
2012-10-31,28716.33,28795.37,28934.92,28690.7,-0.22
2012-11-01,29455.4,28769.15,29455.4,28722.32,2.57
2012-11-05,29015.85,29192.55,29192.55,28530.79,-1.49
2012-11-06,28926.83,29002.16,29035.82,28593.36,-0.31
2012-11-07,28691.81,28860.5,28902.99,28414.45,-0.81
2012-11-08,28248.16,28682.82,28749.18,28153.13,-1.55
2012-11-09,27951.07,28241.36,28270.37,27866.32,-1.05
2012-11-12,27296.71,27964.78,27964.78,27234.84,-2.34
2012-11-13,27650.85,27240.73,27840.31,27179.91,1.3
2012-11-14,27307.33,27671.92,27700.7,27182.01,-1.24
2012-11-16,27264.57,27240.35,27386.07,27120.79,-0.16
2012-11-19,27044.7,27163.8,27375.71,27031.45,-0.81
2012-11-21,26525.79,27101.26,27101.26,26360.46,-1.92
2012-11-22,26429.63,26503.72,26568.45,26209.05,-0.36
2012-11-23,26812.25,26410.6,26850.54,26376.19,1.45
2012-11-26,26778.74,26774.83,27006.66,26703.34,-0.12
2012-11-27,26612.31,26821.22,27208.38,26602.26,-0.62
2012-11-28,27026.59,26693.23,27037.66,26693.23,1.56
2012-11-29,27055.3,27109.26,27116.62,26843.42,0.11
2012-11-30,27412.32,27287.84,27872.58,27017.27,1.32
2012-12-03,27521.29,27483.22,27716.14,27288.48,0.4
2012-12-04,27524.18,27517.58,27804.6,27327.78,0.01
2012-12-05,27116.33,27537.5,27566.16,27040.99,-1.48
2012-12-06,27306.68,27093.4,27306.68,26898.89,0.7
2012-12-07,27458.01,27343.99,27679.36,27340.48,0.55
2012-12-10,27522.54,27404.43,27586.29,27219.63,0.24
2012-12-11,27935.39,27561.48,27946.08,27364.47,1.5
2012-12-12,28002.55,27916.25,28074.79,27675.27,0.24
2012-12-13,27948.44,27932.44,28208.06,27813.48,-0.19
2012-12-14,27920.87,27959.49,27976.37,27767.93,-0.1
2012-12-17,27960.59,27925.96,28019.46,27803.45,0.14
2012-12-18,27977.83,27988.82,28022.96,27727.92,0.06
2012-12-19,27974.03,27966.38,28039.63,27856.0,-0.01
2012-12-20,27907.36,27968.16,28073.09,27868.07,-0.24
2012-12-21,28223.43,27862.83,28256.4,27813.04,1.13
2012-12-26,28392.79,28246.57,28542.0,28122.06,0.6
2012-12-27,28422.92,28445.39,28540.71,28169.18,0.11
2012-12-28,28792.84,28430.75,28809.5,28430.75,1.3
2013-01-02,29278.49,28899.13,29336.82,28823.26,1.69
2013-01-03,29037.76,29314.68,29327.29,28857.23,-0.82
2013-01-04,28364.26,29024.97,29024.97,28321.34,-2.32
2013-01-07,27657.39,28419.16,28464.83,27340.88,-2.49
2013-01-08,26875.05,27632.3,27651.0,26825.99,-2.83
2013-01-09,27530.57,26970.39,27530.57,26855.5,2.44
2013-01-10,27705.04,27579.28,27874.39,27450.07,0.63
2013-01-11,27750.14,27729.13,27757.85,27479.04,0.16
2013-01-14,27833.7,27837.72,28009.76,27769.55,0.3
2013-01-15,27836.51,27844.82,27881.38,27590.43,0.01
2013-01-16,27969.98,27792.79,27969.98,27712.81,0.48
2013-01-17,28292.57,27977.5,28301.71,27916.35,1.15
2013-01-18,28428.89,28376.57,28461.75,28269.02,0.48
2013-01-21,28739.13,28455.75,28791.32,28413.2,1.09
2013-01-22,28740.35,28854.42,28935.66,28728.89,0.0
2013-01-23,28756.73,28762.43,28936.87,28690.61,0.06
2013-01-24,28420.14,28712.45,28778.35,28344.24,-1.17
2013-01-28,27903.57,28375.58,28389.79,27786.99,-1.82
2013-01-29,27728.3,27932.24,27934.33,27637.2,-0.63
2013-01-30,27440.53,27685.92,27707.87,27334.83,-1.04
2013-01-31,27800.07,27434.23,27800.07,27285.21,1.31
2013-02-01,28049.06,27908.69,28169.25,27770.93,0.9
2013-02-04,27896.35,27992.71,28133.28,27760.27,-0.54
2013-02-05,27901.34,27944.6,28059.25,27665.12,0.02
2013-02-06,27713.65,27901.94,28071.12,27467.44,-0.67
2013-02-07,27566.23,27755.54,27810.09,27480.77,-0.53
2013-02-08,27291.54,27533.04,27629.98,27131.64,-1.0
2013-02-13,27341.75,27363.94,27496.94,27272.1,0.18
2013-02-14,27510.51,27377.08,27511.04,27232.6,0.62
2013-02-15,27453.64,27482.34,27550.36,27356.51,-0.21
2013-02-18,27357.66,27490.46,27508.42,27236.21,-0.35
2013-02-19,27259.26,27332.8,27421.53,27186.81,-0.36
2013-02-20,26937.05,27268.58,27344.26,26801.0,-1.18
2013-02-21,26780.32,26925.23,26935.02,26640.29,-0.58
2013-02-22,26928.64,26785.11,26928.64,26599.59,0.55
2013-02-25,27221.22,26954.34,27321.17,26863.11,1.09
2013-02-26,27538.88,27156.99,27635.66,27145.83,1.17
2013-02-27,27485.23,27590.19,27623.41,27469.6,-0.19
2013-02-28,27487.21,27486.33,27593.04,27397.3,0.01
2013-03-01,27180.12,27383.31,27441.76,26935.11,-1.12
2013-03-04,27163.17,27109.09,27187.98,26839.61,-0.06
2013-03-05,27031.84,27236.18,27399.85,27021.95,-0.48
2013-03-06,27675.04,27196.75,27753.55,27173.69,2.38
2013-03-07,28510.36,27696.97,28543.8,27696.97,3.02
2013-03-08,28341.02,28472.71,28545.94,28223.11,-0.59
2013-03-11,28393.35,28277.74,28565.02,28221.24,0.18
2013-03-12,28459.96,28369.16,28566.47,28325.77,0.23
2013-03-13,28352.9,28468.07,28600.77,28231.93,-0.38
2013-03-14,28115.14,28363.61,28549.85,28054.62,-0.84
2013-03-15,28089.2,28145.36,28271.94,28040.31,-0.09
2013-03-18,28092.82,28047.37,28129.84,27768.31,0.01
2013-03-19,27876.06,28091.94,28214.94,27872.07,-0.77
2013-03-20,26911.25,27651.0,27651.0,26899.63,-3.46
2013-03-21,26705.79,26989.52,27126.56,26632.22,-0.76
2013-03-22,26610.1,26757.94,26911.8,26447.94,-0.36
2013-03-25,26505.73,26613.2,26782.26,26453.35,-0.39
2013-03-26,26989.71,26509.3,27084.9,26503.31,1.83
2013-03-27,27208.18,26934.06,27353.96,26868.3,0.81
2013-03-28,27750.56,27211.89,27763.42,27140.6,1.99
2013-04-01,27739.43,27685.57,27840.25,27611.51,-0.04
2013-04-02,27455.25,27781.66,27815.71,27376.11,-1.02
2013-04-03,27646.54,27473.89,27726.07,27404.61,0.7
2013-04-04,27407.14,27608.62,27623.02,27273.55,-0.87
2013-04-05,27899.46,27398.57,28058.6,27282.17,1.8
2013-04-08,27961.96,27914.72,27994.33,27650.24,0.22
2013-04-09,28137.56,27986.11,28320.52,27886.96,0.63
2013-04-10,28299.25,28225.3,28585.35,28225.3,0.57
2013-04-11,27998.13,28356.23,28391.06,27965.47,-1.06
2013-04-12,27820.67,27980.81,28079.16,27744.17,-0.63
2013-04-15,27295.68,27761.07,27761.07,27295.68,-1.89
2013-04-16,27715.61,27438.42,27822.23,27432.65,1.54
2013-04-17,27478.58,27604.09,27705.6,27370.17,-0.86
2013-04-18,27606.21,27485.1,27697.77,27317.01,0.46
2013-04-19,27832.68,27665.88,27857.31,27600.38,0.82
2013-04-22,27703.68,27825.37,27835.72,27481.21,-0.46
2013-04-23,28074.81,27771.0,28104.34,27644.81,1.34
2013-04-24,27932.91,28025.37,28120.25,27932.91,-0.51
2013-04-25,27825.75,27983.61,28203.42,27719.42,-0.38
2013-04-26,27472.17,27790.88,27831.37,27438.57,-1.27
2013-04-29,27570.63,27537.71,27671.98,27229.13,0.36
2013-04-30,28241.68,27529.43,28241.68,27505.07,2.43
2013-05-02,28042.32,28291.92,28452.55,28035.96,-0.71
2013-05-03,28147.95,28201.84,28482.01,28070.16,0.38
2013-05-06,27989.32,28209.63,28209.63,27878.75,-0.56
2013-05-07,28121.47,27926.43,28130.89,27926.43,0.47
2013-05-08,28049.01,28175.95,28324.52,27982.34,-0.26
2013-05-09,28083.09,28064.41,28204.97,27881.59,0.12
2013-05-10,28073.7,28074.74,28123.48,27830.07,-0.03
2013-05-13,27917.53,28021.42,28037.29,27850.5,-0.56
2013-05-14,27958.18,27893.82,28157.57,27852.4,0.15
2013-05-15,28241.86,27880.25,28251.62,27880.25,1.01
2013-05-16,28493.12,28239.32,28788.69,28238.55,0.89
2013-05-17,28502.41,28576.7,28949.25,28498.44,0.03
2013-05-20,28672.27,28542.01,28744.71,28379.26,0.6
2013-05-21,29201.78,28765.66,29206.58,28710.21,1.85
2013-05-22,29624.13,29258.69,29920.28,29258.69,1.45
2013-05-23,29664.06,29502.48,29701.32,29366.42,0.13
2013-05-24,29712.79,29616.77,29778.47,29339.93,0.16
2013-05-27,29571.38,29765.67,29765.67,29542.13,-0.48
2013-05-28,29611.84,29665.28,29787.02,29566.01,0.14
2013-05-29,29054.04,29547.23,29593.36,29015.87,-1.88
2013-05-31,28523.67,28980.71,28998.03,28162.39,-1.83
2013-06-03,28697.33,28545.1,28801.56,28269.93,0.61
2013-06-04,28631.49,28827.82,28864.93,28456.72,-0.23
2013-06-05,28243.46,28604.93,28739.58,28196.03,-1.36
2013-06-06,28129.47,28302.74,28309.67,27965.23,-0.4
2013-06-07,27623.51,28079.78,28079.78,27524.51,-1.8
2013-06-10,27486.79,27608.95,27795.02,27350.85,-0.49
2013-06-11,26813.87,27432.25,27432.25,26811.33,-2.45
2013-06-12,26418.92,26930.76,27018.19,26315.16,-1.47
2013-06-13,26968.28,26705.45,27010.61,26332.7,2.08
2013-06-14,26520.53,26991.72,27101.17,26520.53,-1.66
2013-06-17,26640.54,26567.96,26924.52,26567.96,0.45
2013-06-18,26735.5,26557.95,26763.41,26368.43,0.36
2013-06-19,26097.46,26780.17,26868.02,26022.29,-2.39
2013-06-20,25817.19,25974.39,25974.39,25058.73,-1.07
2013-06-21,24760.74,25682.91,25687.32,24629.81,-4.09
2013-06-24,24546.98,24590.05,24878.7,24066.28,-0.86
2013-06-25,24949.93,24701.7,25040.84,24640.46,1.64
2013-06-26,24924.01,25070.92,25307.56,24924.01,-0.1
2013-06-27,25268.0,25041.89,25534.25,25011.55,1.38
2013-06-28,25407.33,25249.96,25407.33,25011.86,0.55
2013-07-01,25393.1,25373.49,25567.29,25251.78,-0.06
2013-07-02,24735.67,25366.08,25391.25,24441.21,-2.59
2013-07-03,24507.11,24658.69,24938.59,24439.77,-0.92
2013-07-04,24933.3,24661.28,24984.37,24661.28,1.74
2013-07-05,24929.11,24897.04,24976.84,24481.24,-0.02
2013-07-08,25018.42,24834.91,25323.01,24634.97,0.36
2013-07-09,25018.42,24834.91,25323.01,24634.97,0.0
2013-07-10,25305.42,24834.91,25500.59,24987.35,1.15
2013-07-11,25760.67,25462.49,25760.67,25399.0,1.8
2013-07-12,25341.6,25685.34,25797.91,25337.29,-1.63
2013-07-15,25529.65,25339.36,25564.01,25311.71,0.74
2013-07-16,25413.5,25641.84,25812.36,25384.8,-0.45
2013-07-17,25474.68,25511.51,25759.76,25430.95,0.24
2013-07-18,25668.31,25448.13,25848.29,25425.3,0.76
2013-07-19,25544.93,25664.06,25664.06,25314.74,-0.48
2013-07-22,25862.82,25601.78,25984.4,25588.38,1.24
2013-07-23,26101.19,25932.02,26196.78,25911.2,0.92
2013-07-24,25894.25,26134.16,26203.37,25872.24,-0.79
2013-07-25,26312.65,25809.27,26353.46,25798.69,1.62
2013-07-26,26325.31,26319.55,26471.05,26209.32,0.05
2013-07-29,26314.58,26272.29,26381.36,26130.97,-0.04
2013-07-30,26083.71,26378.16,26393.27,26071.74,-0.88
